id,task_type,auto_score,judge_score,flipped,judge_reason,question,ref_answer,prediction,model
NUM_125,numerical_reasoning,0,1,True,"The model prediction correctly identifies the deadline by adding two months to the report date, matching the reference answer.","An auditor submits a report to a CRA on October 3, 2025, identifying deficiencies in its rating acti",The CRA must take steps to rectify the deficiencies within two months from the d,"**Calculation:**
*   Date of auditor's report: October 3, 2025
*   Time period f",Gemini 2.5 Pro
NUM_126,numerical_reasoning,0,1,True,"The model correctly identifies the expiry of the three-year lock-in period on April 1, 2026, making the reduction on June 15, 2026, permissible, which aligns with the reference answer.",A CRA's promoter holds 35% of the CRA's shares at the time of registration. The CRA was granted regi,The promoter must maintain at least 26% shareholding for a minimum of three year,"Yes.

Calculation Steps:
1.  Start of mandatory holding period: April 1, 2023
2.",Gemini 2.5 Pro
NUM_127,numerical_reasoning,0,1,True,"The model correctly applied the regulatory rule by calculating the higher of Rs 10 crore and (Rs 5 crore + projected cumulative cash losses), leading to the correct final answer of Rs 11 crore.",A Category I ESG rating provider applicant projects cumulative cash losses of Rs 6 crore until break,The minimum liquid net worth at application time is the higher of: (A) Rs 10 cro,"Calculation Steps:
1.  Condition A is Rs 10 crore.
2.  Condition B is the additi",Gemini 2.5 Pro
NUM_130,numerical_reasoning,0,1,True,"The model correctly identifies that the net worth of Rs 95 crore for FY 2020-21 falls below the required Rs 100 crore continuous net worth for the preceding five years, leading to a ""No"" for the appli",A body corporate files an application to promote a credit rating agency in December 2025. Its audite,The requirement under Regulation 4(e) is a continuous net worth of at least Rs 1,"No.

Calculation Steps:
1.  Regulation 5(e) requires a ""continuous net worth of ",Gemini 2.5 Pro
TMP_075,temporal_reasoning,0,0,False,"The model incorrectly states that the 5-year initial certificate validity was introduced following the 2011 Amendment; this provision was actually introduced in 2003, and the 2011 Amendment made all c",Describe the evolution of the certificate validity regime for credit rating agencies under SEBI (CRA,"The evolution of certificate validity for CRAs under SEBI (CRA) Regulations, 199","Following the 2011 Amendment, an initial registration certificate was valid for ",Gemini 2.5 Pro
TMP_077,temporal_reasoning,0,1,True,The model prediction correctly identifies the effective date of the regulatory framework as stated in the reference answer.,"When was the regulatory framework for ESG rating providers introduced under SEBI (CRA) Regulations, ",The regulatory framework for ESG rating providers was introduced through the ins,w.e.f. 4.07.2023,Gemini 2.5 Pro
TMP_078,temporal_reasoning,0,1,True,"The model prediction accurately states the effective date when the 26% minimum promoter shareholding requirement for credit rating agencies was introduced, as per the reference answer.",When was the 26% minimum promoter shareholding requirement for credit rating agencies introduced und,The requirement for a minimum promoter shareholding of 26% in a credit rating ag,30-05-2018,Gemini 2.5 Pro
TMP_079,temporal_reasoning,0,1,True,"The model prediction accurately extracts the date when the cross-shareholding restrictions were first introduced, which is explicitly stated in the reference answer.",When were the cross-shareholding restrictions between credit rating agencies first introduced in SEB,The cross-shareholding restrictions between credit rating agencies (Regulation 2,30-05-2018,Gemini 2.5 Pro
REG_185,regulatory_interpretation,0,1,True,"The model accurately states the core numerical threshold of twenty-five per cent or more of the voting rights, which is the specific fact requested by the question, even if it omits additional explana","Under Regulation 3(1) of SEBI (Substantial Acquisition of Shares and Takeovers) Regulations 2011, wh",25% or more of the voting rights in the target company (when combined with share,twenty-five per cent or more of the voting rights.,Gemini 2.5 Pro
REG_186,regulatory_interpretation,0,1,True,"The model's prediction ""five per cent"" correctly matches the ""5%"" stated in the reference answer, with only a difference in formatting which is permissible.",An acquirer holds 30% voting rights in a target company. What is the maximum additional percentage o,5% of voting rights per financial year.,five per cent,Gemini 2.5 Pro
REG_190,regulatory_interpretation,0,1,True,"The model prediction correctly identifies the duration of the prohibition as six months, matching the core factual information in the reference answer.","Under Regulation 6(2), after completing a voluntary open offer, for how long is the acquirer prohibi",Six months after completion of the open offer.,A period of six months.,Gemini 2.5 Pro
REG_192,regulatory_interpretation,0,0,False,"The model prediction omits the crucial timing clause ""(as of the tenth working day from the closure of the tendering period)"" which is an integral part of defining the open offer size under Regulation","Under Regulation 7(1) of SEBI Takeovers Regulations 2011, what is the minimum open offer size for a ",At least 26% of the total shares of the target company (as of the tenth working ,At least twenty six per cent of total shares of the target company.,Gemini 2.5 Pro
REG_201,regulatory_interpretation,0,1,True,"The model correctly identifies the 5% acquisition threshold and the two-working-day timeframe for disclosure, which directly answers the question.","Under Chapter V (Disclosure provisions) of SEBI Takeovers Regulations 2011, when must a disclosure o",An acquirer whose aggregate acquisition reaches 5% or more must disclose their a,"A disclosure of acquisition must be made when an acquirer, together with persons",Gemini 2.5 Pro
REG_202,regulatory_interpretation,0,0,False,"The model prediction is incomplete as it cuts off the last point, failing to list the full range of prohibited actions as per the reference answer's point (e) regarding entering into or amending agree","Under Regulation 26(2) of SEBI Takeovers Regulations 2011, what actions is the target company's boar",The board is prohibited from: (a) alienating material assets outside ordinary co,"Without shareholder approval by a special resolution via postal ballot, the boar",Gemini 2.5 Pro
NUM_134,numerical_reasoning,0,1,True,"The model correctly identifies that Regulation 8(10) applies because the open market purchase occurred within 26 weeks of the open offer and at a higher price, aligning with the reference answer's con","An open offer at Rs 100 per share completed payment to shareholders on March 15, 2024. The acquirer ","26 weeks from March 15, 2024 is approximately September 15, 2024. August 20, 202","Yes, Regulation 8(10) applies.

**Calculation Steps:**

1.  **Time Period Check:",Gemini 2.5 Pro
NUM_135,numerical_reasoning,0,1,True,"The model correctly calculates 1% of the total consideration payable, which matches the numerical result in the reference answer.",An acquirer's total consideration payable under an open offer is Rs 600 crore. Under Regulation 17(1,At least 1% of total consideration payable = 1% of Rs 600 crore = Rs 6 crore mus,"*   **Calculation:** 1% of Total Consideration Payable
*   **Step:** 0.01 * Rs 6",Gemini 2.5 Pro
NUM_136,numerical_reasoning,0,1,True,"The model correctly identifies the applicable fee percentage and calculates the fee as 0.5% of Rs 400 crore, which is Rs 2 crore, matching the reference answer.",An acquirer makes a mandatory open offer where the total consideration payable is Rs 400 crore. What,"Consideration is more than Rs 10 crore but less than or equal to Rs 1,000 crore:","Calculation:
The offer size of Rs 400 crore falls into the category ""More than t",Gemini 2.5 Pro
NUM_137,numerical_reasoning,0,0,False,The model incorrectly calculates both the last permissible commencement date of the tendering period and the last date of the tendering period by miscounting working days and selecting non-working day,"SEBI issued its comments on the draft letter of offer on April 7, 2025. Assuming no intervening non-","The tendering period must commence no later than 12 working days from April 7, 2","**Last permissible commencement date of tendering period:**

*   **Calculation:*",Gemini 2.5 Pro
TMP_081,temporal_reasoning,0,0,False,"The model incorrectly states that the context does not mention what triggered these additions or their relation to wilful defaulters and fugitive economic offenders, whereas the reference explicitly p",When did SEBI introduce separate prohibitions on wilful defaulters and fugitive economic offenders m,The prohibition on wilful defaulters (Regulation 6A) was inserted by the Second ,"Regulation 6A was inserted with effect from 25-05-2016, and Regulation 6B was in",Gemini 2.5 Pro
TMP_083,temporal_reasoning,0,1,True,"The model correctly identifies the effective date of May 5, 2021, for the 49% open offer threshold and the simultaneous renaming of 'Institutional Trading Platform' to 'Innovators Growth Platform'.",When did SEBI introduce the higher 49% open offer threshold for entities listed on the Innovators Gr,"The Amendment Regulations, 2021, effective May 5, 2021, inserted Regulations 3(5",The higher 49% open offer threshold was introduced with effect from 05-05-2021. ,Gemini 2.5 Pro
